"geneID"	"HL_1mMNO3_1"	"HL_1mMNO3_2"	"HL_1mMNO3_3"	"HL_10mMNO3_1"	"HL_10mMNO3_2"	"HL_10mMNO3_3"	"LL_1mMNO3_1"	"LL_1mMNO3_2"	"LL_1mMNO3_3"	"LL_10mMNO3_1"	"LL_10mMNO3_2"	"LL_10mMNO3_3"
"796"	"Cz01g29050"	3.53284649948832	3.60014849142414	3.45532699718082	4.03482766813965	4.06336565595233	3.7545484730097	3.75641168010137	3.74768230663257	3.62277420288888	3.75414727210036	3.79430689039015	3.70580534318607
"797"	"Cz01g29060"	2.52132232955748	2.57909376727733	2.39780816786421	1.83162927713969	1.56150595739202	2.19715526230312	1.96468859335767	2.26830809728399	2.30349702533152	2.14528669999433	2.53330541789009	2.48740250175164
"798"	"Cz01g29070"	1.0170609965867	1.04301655253325	1.16068932140573	0	0.485931126990415	0	0.49846899515754	0.543213600723612	0.923630282963459	0.658686079641646	0.554178644941717	0.402428409013568
"799"	"Cz01g29080"	2.77025042998017	2.96240917676678	3.28654226414805	1.24871787885926	0.908669166299827	1.12216968116866	2.34180483925382	2.34668858573626	2.93720411781298	1.80704071216088	1.5007048106702	1.27743072288692
"800"	"Cz01g29090"	1.10159109451578	1.28280175151631	1.0607873382595	1.40754790290633	1.8804176690972	1.55188299445154	1.21057161183546	1.59138747381716	1.35483963982485	1.35551509537456	1.52442992271991	1.24421905086554
"801"	"Cz01g29100"	1.16254391147728	1.05316535685215	1.01093216395635	1.8711397047084	1.35022286217573	1.40865649064782	1.05037268596461	1.14220160700558	1.49059881727848	1.42729787244523	0.68976104613459	0.76051479507647
"802"	"Cz01g29110"	3.87770538954748	4.32524649858024	4.55383131257857	1.88852256303222	1.23037849286125	1.64730295481702	3.18608157200656	3.71981860273226	3.8781061667248	2.78491639977073	2.49570372899412	2.67749132786394
"803"	"Cz01g29120"	5.1704283382643	5.06083955651209	5.13514035662025	4.9447833016352	4.8853269445301	4.9543564957076	5.05258861859753	5.07982352669971	5.14677944931801	4.77759467153082	5.03789999910339	4.98806034473427
"804"	"Cz01g29130"	4.23840960029211	4.3688777392052	4.08734471703509	4.25372244107129	4.09386558941031	4.16819564557475	4.55866917912456	4.40262087536656	4.2945827418934	4.14098316509406	3.96924042680644	4.08017173084885
"805"	"Cz01g29140"	5.11198209423667	5.11851175894067	5.04682348439942	5.24728239654718	4.92176152857706	5.03657472397851	5.17600141605718	5.19130430807017	5.07177422100342	4.93208081436163	4.55813513629343	4.81240395643799
"806"	"Cz01g29150"	5.88947040231596	5.7223911150851	5.74630475584749	5.56544222763218	5.3936895649762	5.54954147360322	5.87574751695586	5.80814197286109	5.8268627508439	5.66155975939593	5.53966456693733	5.55688816674288
"807"	"Cz01g29160"	2.70699971649258	2.41774686193905	2.09036711003048	3.14366120634239	2.94444480300399	2.74920509463877	2.89869679551195	2.86907299504453	2.60433316836617	2.77907265962321	2.72263452658269	2.85183032431156
"808"	"Cz01g29170"	5.30879132537286	5.45795741486332	5.29161537015761	5.29286769607351	5.1582641664132	5.25949707190827	5.69258869968147	5.66317737087462	5.4992492595967	5.33119383787057	5.05680368205298	5.05868381165165
"809"	"Cz01g29180"	4.89996556372535	4.99819026671655	4.96847986299413	4.93649082859672	4.91674906962835	4.91847985035109	4.99819026671655	4.94859984213536	4.92237492177309	4.87379514581635	4.8494606248668	4.86926095978408
"810"	"Cz01g29190"	5.08688578668117	5.17993792464527	5.01733082215514	5.07683166324129	5.04196541275162	4.92710151415597	5.31575639444269	5.30419124892395	4.97775801986171	5.17073423591483	5.00523204368247	5.23408566627303
"811"	"Cz01g29200"	0	0	0	0	0	0.195027691797251	0	0	0	0	0	0
"812"	"Cz01g29210"	0	0.0446128065727543	0	0	0	0	0	0	0	0	0	0
"813"	"Cz01g29220"	4.47459552772469	4.43055076255841	4.09848447429858	4.57117262743609	4.72612253187149	4.57480876503471	4.46346274041472	4.3752678480038	4.28536173295496	4.62242659838746	4.50819011316372	4.68063789631179
"814"	"Cz01g29230"	3.63034305278558	3.58895780817575	3.28487853070144	3.89665627368957	3.9980308892771	3.81746274656111	3.70397865746537	3.54744687367577	3.40717470137	3.77252427308891	3.87692122387116	3.83070314318017
"815"	"Cz01g29240"	7.55776687874218	7.56457308884156	7.58533057209749	8.29473639737266	8.17920123448928	8.24665081735197	7.91160952460791	7.75999013090102	7.67065733104845	8.18822634686855	7.9516744432437	7.99451947760495
"816"	"Cz01g29250"	5.52357049039044	5.59655101420371	5.35075749805454	4.91674906962835	4.53790338560653	4.70546140313431	5.73145398327252	5.62847392055494	5.55342975875319	4.66040053380649	4.38772321948576	4.51627903242338
"817"	"Cz01g30010"	5.03268596706103	4.88950626376951	4.85651813361594	5.4007024139434	5.39570978819772	5.30109976138567	4.66628866269913	4.90859921984854	5.10047818974185	5.07503358271962	5.08600894189144	5.34787971881943
"818"	"Cz01g30020"	8.65862587202611	8.64882012190028	8.63942999685785	7.97816640358713	8.01331168452692	8.09133637690918	8.85847965037675	8.86558613304322	8.86558613304322	8.38682248210281	8.26820065621974	8.24665081735197
"819"	"Cz01g30030"	6.55818140193845	6.55895841635895	6.48068477391049	7.12326947801346	7.01455427699779	7.05936426338449	6.91728533206062	6.83596544098087	6.77785630345699	7.19629073280624	7.16585874581365	7.18819943982138
"820"	"Cz01g30040"	3.9783083850123	4.14268386817384	4.41767402357476	1.76669630923544	2.51096908578781	2.76108870001825	3.58751051773639	3.61882541035243	4.15750886102713	3.30423392245858	2.84212205343338	3.15526434274119
"821"	"Cz01g30050"	5.26864827662248	5.38847750044329	5.396338203619	5.74258852834268	5.83610266798917	5.87001541224862	5.29475075079868	5.3523673126058	5.56221842506069	5.92242831530766	5.99562835650423	6.00743413255979
"822"	"Cz01g30060"	3.58818028911355	3.79156102416432	3.79356191903594	3.22873167962922	3.27385895859899	3.10983349788978	3.78240624370478	3.94476456718771	3.63805214202399	3.38534717982142	3.51394058535833	3.59511872261077
"823"	"Cz01g30070"	4.7707496749511	4.39197116189722	4.73914983985104	5.52429567682293	5.87159781423876	5.61596316994005	5.30337821988504	5.21783420500804	5.16550231554813	6.55202484420371	6.92135084918018	6.92335207021483
"824"	"Cz01g30080"	4.31034269482779	4.12712840214156	4.28651596232827	3.24420894387535	3.06024854463359	3.49145757486453	3.42589356773335	3.6834364539987	4.00823866729546	3.23848816482366	3.58569879140994	3.18954733668232
"825"	"Cz01g30090"	4.29868151023109	4.15207068637227	4.41846567269652	2.99709809659908	2.56751112259536	3.37690023420747	3.20860257625196	3.53452139784636	4.10962695379068	3.2587547657792	3.53193869107542	3.36529313267781
"826"	"Cz01g30100"	1.89109713525342	2.20418578482555	2.05880011659365	1.44551431669097	2.52970595125032	1.85765526903876	2.07055170186607	2.26077437393212	2.41949445041595	1.22884985120386	1.59204278178168	2.72965270085893
"827"	"Cz01g30110"	4.23501596307279	4.17277455530373	4.24803685782737	4.14797357549005	3.88893014097801	3.98868676265114	4.23705158654402	4.09409126711831	4.28197061223225	4.23061737577376	3.91833516045353	4.01662146456181
"828"	"Cz01g30120"	3.83520841572178	3.58529199180556	4.03221943149068	3.50297500425007	3.29111097131174	3.73411074894878	3.84134232867897	3.58446238557586	3.8435125053529	3.84524102348284	3.6632955637872	3.56886179309548
"829"	"Cz01g30130"	5.92153167550517	5.77757139452559	6.01094543790263	6.65101968022412	6.52588549250463	6.87425566562659	6.71219143604432	6.44583662527702	6.50829454923256	7.65806920406498	7.74573946921794	7.54971815456744
"830"	"Cz01g30140"	4.58366859219817	4.49598931937228	4.63473404636507	4.8699847600978	4.97550337469315	5.07315172662645	4.64989240681886	4.72827620014184	4.63131957424426	5.18506824987118	5.3274584604139	5.26772424973457
"831"	"Cz01g30150"	0.585362954731622	0.569492177962141	0.265745439510587	1.17803750989409	0.704361220128998	0.581399609698086	0.532467904214376	0.583825157264336	0.494379336780703	0.685994352564222	0.658686079641646	0.700169674032485
"832"	"Cz01g30160"	8.76109455175819	8.80550568472651	9.11516676426246	4.77212946456289	3.81634248249383	3.88432459497629	8.8799544961521	8.75085954064378	8.68609811994457	4.7405545132588	4.62571425926551	4.23760128017042
"833"	"Cz01g30170"	3.79356191903594	3.82664708890616	3.89043824183743	2.73192232587074	2.83959663186267	2.96440917928271	3.98320617165516	3.73376808566143	3.86685006532373	2.81631430451823	2.75669171094153	2.84586047915836
"834"	"Cz01g30180"	7.00372159129477	7.08191471459001	7.14703647596026	6.84024468508956	6.92335207021483	6.75910168406862	7.21248312150164	7.21599278325201	6.99707682582817	6.75985256984932	6.90816120757766	6.97113637700876
"835"	"Cz01g30190"	4.66960719389948	4.69545949123852	4.68404329113875	5.13133269172211	5.14368578187486	4.99854956449668	4.88566232478763	4.87116666558903	4.72988244022616	5.03423675026951	4.96994671149549	5.07177422100342
"836"	"Cz01g30200"	0.506625758781206	0.32131903077726	0.320833970982774	0.494379336780703	1.00008843706108	0.313687025911575	0.304019744350557	0.379958526865147	0.252869585080699	0	0.473257038625574	0.804496052897629
"837"	"Cz01g30210"	1.92444718007873	2.29427389533899	1.69974046820189	3.27962282453693	3.43938362269294	3.36529313267781	2.72666718521266	2.38895307114635	2.06290251182558	4.01565885671441	3.73260533192245	3.15166267898007
"838"	"Cz01g30220"	4.69318123742341	4.63170669374443	4.65381354683074	5.34470214241413	5.50598980652507	5.34118267662675	4.93848662685	4.88794649794778	4.8973805160097	5.36003662890312	5.41194087083135	5.3252380619992
"839"	"Cz01g30230"	3.68912806049432	3.78097804479683	3.67533325661581	3.50242366747851	3.51289069608044	3.59367017696688	3.73845020115193	3.74357956272024	3.77470706353769	3.61623349645727	3.45703096961411	3.28753574455184
"840"	"Cz01g30240"	3.09641613739591	3.29361071264419	3.17971813272742	3.30269679243987	3.05073026778998	3.02002471821989	3.39475377175101	3.29559998443226	3.22335693180691	3.13732116850938	2.99427799352054	2.86907299504453
"841"	"Cz01g31010"	3.60285574341297	3.55061063553945	4.11415571265585	3.53284649948832	3.95028917459089	3.81684575587169	3.03314031364152	3.23117250707251	3.65393813303938	3.35689926519182	3.51092227247676	3.34672773133349
"842"	"Cz01g31020"	4.11682664623781	4.09688756868875	3.81847365411112	4.25159751179536	4.21112735659314	4.07387005282734	3.96677398361765	3.96677398361765	3.66405333959067	4.02937303755791	4.13473494374016	4.27134395815561
"843"	"Cz01g31030"	5.74258852834268	5.78452145581827	5.65976804420331	6.02382568207042	6.1546903793966	5.88711312599459	5.72334009875196	5.74081901241421	5.71685282495821	5.8880989093519	5.99892725836969	6.00156084140401
"844"	"Cz01g31040"	4.83003878537056	4.85000578664703	4.63170669374443	5.0538863718116	4.90986781917078	4.94953166586374	4.87727504601484	4.7970230054446	4.63473404636507	4.59951243015151	4.72301484433349	4.61357266316959
"845"	"Cz01g31050"	5.24768688789605	5.26528542096469	5.15056586226469	5.08630723837472	5.12616512379332	4.93258831000236	5.05171692641548	4.93346114807424	5.10961953227421	4.89440550595855	5.16624158981128	5.13582310981305
"846"	"Cz01g31060"	4.39098731529049	4.48787599201393	4.42606523837395	4.67388475649102	4.40355624986719	4.59951243015151	4.4849615298108	4.47237051220124	4.43152102618851	4.45843478011995	4.57960323366129	4.54126738713245
"847"	"Cz01g31070"	4.80578777636341	4.90859921984854	4.81490089174816	4.71631118429118	4.5953668364225	4.6564414009872	5.07606233300286	4.86806784846749	4.85880286380456	4.88679902334373	4.72805468371034	4.77244697703893
"848"	"Cz01g31080"	7.46597132839756	7.46041075101783	7.46213750113067	8.36262941988062	8.37497923476328	8.27297121914222	7.79049333974118	7.78015193534193	7.69032388284963	8.17630262063509	8.22908733946872	8.22362702619836
"849"	"Cz01g31090"	1.53087231066735	1.62381088242979	1.40280783659383	2.95435815581089	2.80974141925571	2.56884482526288	2.33058811293527	2.15771147501029	1.92855121739108	2.7593552830568	2.51263483166292	2.65930654435525
"850"	"Cz01g31100"	5.52933212945518	5.92754692620313	5.594553758089	5.87374590196876	5.97221065680707	5.97096968074609	5.93734968693731	5.73567215867611	5.75901699370128	5.8391995057926	6.01231449691456	5.97950514213288
"851"	"Cz01g31110"	1.24551285020236	1.63925023859205	1.74898032378896	1.16978676590069	1.52247027466159	1.05857322972943	1.20705400674531	1.58317792671003	1.46741821869767	1.36294114217937	1.30277548489596	1.40052568020206
"852"	"Cz01g31120"	4.99392567807732	4.8699847600978	4.89214466547496	5.11729426730178	4.94345243842533	5.00290818949736	5.17523535338178	5.02586158147369	5.03098957827574	5.09399844921241	5.04474302242421	5.08334652926739
"853"	"Cz01g31130"	5.09594360680885	5.12716825189326	5.11646984007513	5.19130430807017	5.20361647244898	5.03914820248437	5.32969312158188	5.25193758701114	5.25037587207542	5.13324013779456	5.06192981515696	5.15374123145082
"854"	"Cz01g31140"	0	0.179177400379244	0.0772353366336786	0	0	0.38191133542337	0	0	0.0477462271394035	0	0	0
"855"	"Cz01g31150"	5.84599658444984	5.75146871338698	5.93365797232589	5.54079494531912	5.74528637205161	5.77635740569883	5.48265231378821	5.67465400674756	5.81709944275252	5.52787596730359	5.85600577670155	5.68435428487741
"856"	"Cz01g31160"	0.612184413009853	0.720274665839056	0.893180510816326	0.600114145283982	0.749338581270121	0.826114249115804	0.771660943915006	0.809011223251981	0.729725980982763	0.623203027543053	0.771660943915006	0.778299533135494
"857"	"Cz01g31170"	5.76676572475205	5.57637181999507	5.43783033239509	5.97563931357346	6.19900693028736	6.08298256397144	5.35404552792083	5.306199380668	5.40564527164285	5.92699534268368	6.05824140918248	6.06327793344126
"858"	"Cz01g31180"	1.1131197687488	1.10159109451578	1.07375169505234	1.85391577006893	1.38328855019873	1.34502316904201	0.433440030150631	1.06928510832607	1.07699224924365	1.62620063485289	1.49128366536749	2.76738894544062
"859"	"Cz01g31190"	1.39974069723708	1.28535496726868	0.974898319553766	1.91345031874385	1.68466109261812	1.39408697873245	0.835165334863306	1.26430609931755	1.1131197687488	1.32523599436079	0.365539619547677	1.12323214378251
"860"	"Cz01g31200"	2.07055170186607	1.81293648034782	1.92373855900311	2.60369223703517	2.26271634353912	2.25650005188582	1.61429948153544	2.00649927876948	1.75742864146522	2.11454689376445	1.45975961277033	2.27586035888766
"861"	"Cz01g31210"	0.214648573869071	0.260314368786285	0.372460502952717	0.558984045035791	0.42451804426472	0.528766509251041	0.395229545529025	0.297950551609187	0.327961007548043	0.838022007275151	0.889050893272982	0.392828250069726
"862"	"Cz01g31220"	0	0.259109241325875	0	0	0	0	0	0	0.655575368664196	0	0	0
"863"	"Cz01g31230"	0.454860852136045	0.482906189423496	0.71449150257889	0.351570862190354	0	0.240133061508162	0.545944601464167	0.324082337516181	0.626755686952841	0.300671433417033	0.294948698009784	0.415632863111549
"864"	"Cz01g31240"	3.70832394762715	3.56028592156847	3.47711141436649	2.20512332969966	2.25650005188582	2.34727719641397	3.76077329380993	3.33140216565365	3.48048866462065	2.53598763704533	2.51655748767479	2.41707609675554
"865"	"Cz01g31250"	4.79608752101789	4.63473404636507	4.73662674038364	5.04171767029822	5.18584305692262	5.11599647090333	4.9794399799241	4.89668442526223	4.93800015936033	5.70966981526048	5.63405860482049	5.79593784934183
"866"	"Cz01g32010"	2.32738829818986	1.90184035497623	2.64560045875396	2.3819233233442	2.36266360255062	2.60761199685618	2.33453686978504	2.13178558971336	2.42856365885899	2.83224837308425	2.92004896609955	2.95395797661962
"867"	"Cz01g32020"	2.53477121631659	2.54189226698553	1.97591398794397	2.83551148239424	2.92354077160176	3.13820624803332	2.70881341050997	2.27945838968363	2.42786204226394	3.66640164336218	3.6115840729882	3.90856606132706
"868"	"Cz01g32030"	4.57550673237208	4.35166000725553	4.27669597011075	4.29671433360129	4.15363352051222	4.34274836640731	4.80124863043452	4.60146752831419	4.40443094305193	5.17665806838237	5.00357806353699	5.22470916441506
"869"	"Cz01g32040"	1.327531650618	1.7999675172969	1.84682266660624	2.5529582685632	2.53724806097347	2.31736562734114	1.82989577983237	1.80398500554419	1.6856779907294	2.99264958261086	2.96757082525192	2.87540177702154
"870"	"Cz01g32050"	2.47482911198292	2.71529546276573	3.35449257501387	3.44731134991756	3.44677347355321	3.66573772992178	3.31498027925414	3.18266784136517	3.63844443737881	3.05867419487996	3.05979225333818	3.50343082738438
"871"	"Cz01g32060"	4.80748607227155	4.90309910413436	4.88163667175796	5.23529957531178	5.24550709735927	5.02097489498987	4.8424970226735	4.85827534984748	4.8095509785461	5.00474082107053	4.98806034473427	4.91885944233787
"872"	"Cz01g32070"	5.57906843631941	5.59798389453989	5.66494717735915	6.02323105464519	6.05318980900817	5.87047712221474	5.53395384029942	5.65940447069138	5.63498139693206	5.79532880265354	5.84062581503103	5.86817226589763
"873"	"Cz01g32080"	3.52021777901531	3.46545082286594	3.56850951020985	3.51477383814967	3.92180031686825	3.6513181889997	3.3876612736395	3.50820719258191	3.35976206409099	3.66119189895499	3.75829231710044	3.81168781599111
"874"	"Cz01g32090"	4.51541400200373	4.63212467644277	4.57267101161948	4.38184499952791	4.28812452462655	4.33202603879476	4.78902567948023	4.78096466388799	4.66213958199914	4.44916711378494	4.29051178495829	4.27114371771848
"875"	"Cz01g32100"	5.06127710021177	5.12677354116577	5.26022477047403	5.40112477737147	5.74721603936537	5.55953427625467	4.87144391373394	5.21900894097093	5.21137586586013	5.46402726377077	5.70966981526048	5.76400208880398
"876"	"Cz01g32110"	5.10793513815082	5.15505802417475	5.09046406635326	5.58949776009875	5.67327625680105	5.35726512098592	4.89596707209224	5.04945457054565	4.81750003132005	5.24593453451554	5.27344201662542	5.22576116348963
"877"	"Cz01g32120"	3.07546894582568	3.00227177655164	3.15972329685735	2.68079400509062	2.70271792035616	2.74447915131618	2.78090050375312	2.80974141925571	3.02193921868528	2.85956932467354	2.90324808813683	2.80311648544482
"878"	"Cz01g32130"	3.40017770894366	3.78408019442987	3.91996164044803	1.35551509537456	2.48099450502003	1.99947813810228	3.09377634993877	3.52716429954609	3.68240929584388	2.94241175206928	3.02496236445937	3.12383929942399
"879"	"Cz01g32140"	6.88169249642062	6.83901538704523	6.89865893976711	7.39858333804909	7.64501530179852	7.55977724317671	6.8267168588904	6.86194170004604	6.77214391804143	7.17989942039406	7.44139377979597	7.49567904358619
"880"	"Cz01g32150"	6.52750476943828	6.63834687709995	6.61300114039681	6.98105647910951	7.30674463939801	7.25310813161085	6.36859145850279	6.58581246060277	6.44095986253805	6.89865893976711	7.08607800165604	7.07279977273315
"881"	"Cz01g32160"	4.54416924841499	4.65907902656604	4.31739546144921	4.38121180133356	4.92815204413157	4.76555029573261	4.45760575053996	4.36658439613345	3.9902342470703	4.75491484949403	4.45660969662007	4.6350032334805
"882"	"Cz01g32170"	4.76249977597266	4.47725614876425	4.62174420151185	4.74869852664935	4.90821068507926	4.83961042341893	4.56880539165724	4.38184499952791	4.49396851839422	5.03482950374273	4.74312324941143	4.82894824942663
"883"	"Cz01g32180"	4.73459588775858	4.89232183696858	4.74474498830895	5.00611636550837	5.03482950374273	5.1817739368375	4.77474623209181	4.85911488478369	4.4733200595228	4.96613518260034	4.98575672192874	4.89472423679547
"884"	"Cz01g32190"	4.04965257439875	3.90191589287303	3.97313687716014	4.05691964043268	3.95287508964767	4.0252846932513	3.96601792511884	3.88173028837051	3.93865340097218	4.13603591804135	4.07456271132695	4.09826662619709
"885"	"Cz01g32200"	6.24111201262364	6.14520189831235	6.27548271017127	6.76273527292703	6.97535741595851	6.79375633725511	6.24051682397554	6.29819821916455	6.32717275222283	6.66127929440139	6.80555101557616	6.80234766531643
"886"	"Cz01g32210"	4.72301484433349	4.814077863046	4.57735350389417	5.01581058332171	5.19282469501293	5.01278469906585	4.68481140443027	4.8721134105526	4.59075101572444	4.70795923822709	4.8216487999786	4.89928057232658
"887"	"Cz01g32220"	4.387094233542	4.19575555880845	4.35761704344583	4.39363373382449	4.47106078058511	4.49334911440515	4.32907436543996	4.22798154486712	4.17959064550319	4.45602195936403	4.40591219829477	4.48266116796566
"888"	"Cz01g32230"	6.15302150996413	6.11005239781158	6.35124646847854	5.99294618092283	6.54202210910528	6.74740185227699	4.7907208096893	5.35826564015285	5.8243547439456	5.46815033922953	6.16912255118227	6.463644377582
"889"	"Cz01g32240"	4.02672231189224	4.14411311687413	4.17243818201505	3.8247595136776	3.71664984647233	3.6958123942658	4.04345374911161	3.95189188944813	4.04310945623422	3.83108635528422	3.7506866957843	3.71834994151473
"890"	"Cz01g32250"	6.06704236628283	6.01788014173291	6.01045564058796	5.99787721713171	5.83975354680792	5.85600577670155	5.99227200926787	5.98852173440403	6.00393859213733	5.86500241897466	5.91001652881566	5.93045545765791
"891"	"Cz01g32260"	0	0.20940703098436	0.135070730473126	1.09826163278744	0.655301937768388	0.644362421788033	0.477536840905219	0.389885512948624	0	0.500925614209868	0.472767126834269	0
"892"	"Cz01g32270"	0	0	0	0	0	0	0	0	0	0	0	0
"893"	"Cz01g32280"	2.13942068315911	2.35161569789052	2.33666059361169	0.739441352065038	1.49389998201359	0.95636373349078	2.23206711263358	0.833556737546295	1.5191161536032	1.06166275490356	1.16679741113987	0
"894"	"Cz01g32290"	4.19903899892297	4.02249449571858	4.15053926073056	4.32832448337056	4.42293919683632	4.31034269482779	4.10811141663043	4.14523131814221	4.05722721252153	4.27276465041778	4.30374362624609	4.33249832442038
"895"	"Cz01g32300"	4.21724345970294	4.29265569939701	4.22772728931468	2.67026518850173	2.31418738329108	2.59210100405654	3.77158337112377	3.66480832516716	3.98639133637203	2.63286850948581	2.7621927318006	2.34808907513803
"896"	"Cz01g32310"	1.72476744759217	1.92235088122275	2.47728304099861	2.64728902669261	2.5930391632117	2.59251990049048	1.79765253187278	1.95782870909096	2.2278389418657	2.97350238181681	3.27487893613877	2.6973745493392
"897"	"Cz01g32320"	2.6973745493392	2.46342369072589	2.8958465189555	2.84711689317282	3.10289788819905	3.36471614221403	2.81711366748253	3.01247286244404	2.68576294815198	3.37433140548346	3.92544217193761	3.77046344940565
"898"	"Cz01g32330"	2.97441635393672	2.73159292947532	3.16637625725063	3.31910040781093	3.50672955029619	3.15442339168051	3.58033897276909	3.46595164669687	3.10012751532633	3.93417771366082	3.97564506306505	3.69689364221125
"899"	"Cz01g32340"	6.64387689148318	6.63024572077467	6.70138558140136	6.81137066644784	6.75354797270856	6.69436722650175	6.57914670348749	6.52102750794404	6.59704877459704	6.70356056899954	6.90593050239577	6.81517009599682
"900"	"Cz01g32350"	6.28668763740491	6.19621040277892	5.96043175987628	6.60739126759635	6.64016546531709	6.57535504659179	6.24967246858586	6.177158873515	6.12505155637369	6.54741341410333	6.5054689251514	6.56955010784192
"901"	"Cz01g32360"	1.91425834642546	2.04269837031483	1.81084164626416	3.03106837531996	3.37189316274604	2.94618028816809	2.30813106718283	2.27049629646361	2.18969247243185	2.26512047330815	2.67068415050606	2.32849256528664
"902"	"Cz01g32370"	4.84159770660681	4.82930205671735	4.77655846184002	4.41607149476004	4.80190759574631	4.81240395643799	4.83930261500984	4.68173212163412	4.58431004771894	4.35739661873478	4.34719900837448	4.36770563778205
"903"	"Cz01g33010"	4.37083078653521	4.33437546084056	4.49738893937201	4.46677949076319	4.65114705617416	4.42931699564029	4.29812655219219	4.27276465041778	4.38970306058357	4.44259794673296	4.52384769232182	4.47054615843498
"904"	"Cz01g33020"	4.9563284525711	4.86743989839468	4.8095509785461	4.44195518086232	4.31340492784141	4.33707581899702	5.16407235608297	4.92842196560243	4.84292179670286	4.61999220394739	4.27701163447068	4.4502672999921
"905"	"Cz01g33030"	1.29820977420838	1.47693200880289	1.39478096700481	2.50538349223772	2.59393647030736	2.41774686193905	1.52760226601386	1.1403520325925	1.42147114310825	2.967100537002	3.1242660594938	2.86694302045261
"906"	"Cz01g33040"	3.09737393986851	3.30269679243987	3.16017507712815	3.99127862953712	4.13961475020198	4.18283011734709	3.32804645627914	3.08542219041767	3.03410598296833	3.5719757062775	3.93650521840647	3.97892777600605
"907"	"Cz01g33050"	3.40637348461657	3.31346046224914	3.41078694884758	3.37330868857631	3.21160812362686	3.30423392245858	3.17535935605823	3.23304785454236	3.3761864650502	3.33982932065353	3.14955978369621	3.34882553770466
"908"	"Cz01g33060"	3.25566197129576	2.96023247963833	3.06556177610538	3.00445895131159	3.22070557986783	3.06445039214446	3.07778080747192	2.73781118933123	3.19975161940855	2.67390852853956	2.73337368323374	3.17020954886934
"909"	"Cz01g33070"	4.19280256640027	4.22161690887405	4.52457516752149	3.77500816024802	3.85904845964667	3.78543513998917	3.81684575587169	3.96854424656072	4.2423646497109	3.82451262499921	3.60852779301526	3.98914656316855
"910"	"Cz01g33080"	3.49773126312605	3.39266754386926	3.68776533005269	2.32074876188179	2.09220015828547	2.19538722605236	3.04096971833188	3.04014962678213	3.35836841880262	2.33336430570327	2.19395981226897	2.25077860778164
"911"	"Cz01g33090"	6.54825150364283	6.44522996120921	6.33239765820669	6.73466122185268	6.55297098808144	6.61601804113677	6.51343211471148	6.49721867247229	6.41559733564057	6.66387752758714	6.45336387135629	6.66828795846042
"912"	"Cz01g33100"	5.07794277948866	5.05903239021868	5.06278841211947	4.06355910401391	4.11020865654663	4.12271737181178	4.70883772482169	4.68084802860839	4.86842589285014	3.99057445236986	3.82664708890616	3.93677499221785
"913"	"Cz01g33120"	6.19187960630964	6.12145746577818	6.16680537918191	6.08243797194119	5.99787721713171	6.16302462738032	6.04519910974442	5.97221065680707	6.2032385682002	6.05868649644581	6.05964119534364	6.05868649644581
"914"	"Cz01g33130"	4.2793121889737	4.31827464662589	4.33746717061416	4.09386558941031	4.12037842535579	4.18928326572858	4.2858921649231	4.25414235063749	4.27052112970764	4.14797357549005	4.08839274685418	4.04246753258132
"915"	"Cz01g33140"	6.98251545629482	6.9589874535731	7.03641680277262	6.58581246060277	6.42872330048312	6.61672668894944	6.92335207021483	6.88065214301972	6.82191956740135	6.75910168406862	6.63834687709995	6.61415227336572
"916"	"Cz01g33150"	6.68271007881914	6.59704877459704	6.79560533672783	5.90554100062118	6.04115965110305	6.06227559686392	5.9739222103051	6.27932152705711	6.49213740387417	5.66584808284978	5.87374590196876	6.07026160678385
"917"	"Cz01g33160"	1.14648390542484	1.36905386557944	1.43255713865231	0	1.029970625969	1.1403520325925	1.36531010268186	1.43546310375413	1.53328373739997	1.24769814966746	1.66999249921155	1.72064665357815
"918"	"Cz01g33170"	7.80939714299472	7.79049333974118	7.74861321682289	7.85198315214175	7.98599612314375	7.84232086171119	7.79955583955449	7.7671940023932	7.71623135318139	7.57692467494198	7.82924387870012	7.72552257072955
"919"	"Cz01g33180"	5.75020716397882	5.69208085959733	5.64002926054295	6.25784075610143	6.10855231376196	6.1902636029501	5.63454710556469	5.7133841799542	5.51879440744564	5.97334886116344	6.02068385993924	5.92318777925018
"920"	"Cz01g33190"	5.62585162698733	5.65193715032506	5.791636082827	5.65709075948448	5.92897510272094	5.82755221618768	5.5867504658989	5.78452145581827	5.73525859623994	5.37100262338825	5.75185606752689	5.58385740015051
"921"	"Cz01g33200"	3.95496174284546	3.9334604662098	4.00659007341538	3.1953412153949	2.86751153499013	2.91910518328074	3.80244558332278	3.70683537631344	3.9170530737245	3.18541583493944	2.85368984347428	2.86375105001
"922"	"Cz01g33210"	5.52393343886775	5.51105664710994	5.73102946766364	6.34352879444578	6.37028752488712	6.20093778154581	5.73426803629864	5.83232723321123	5.7552824580146	6.32797390912198	6.58862150276313	6.59704877459704
"923"	"Cz01g33220"	0	0.244961076938058	0.20523825821583	0	0	0	0	0	0	0	0	0
"924"	"Cz01g33230"	0.284058907791116	0.0735454330379297	0	0	0	0.372460502952717	0	0.0694233371618613	0.304019744350557	0.375578627852731	0	0
